budapest,I,kerulet,fiath,janos,utca,,35m2,1,szoba,734828,180 000
budapest,XVI,kerulet,veres,peter,ut,38m2,1,szoba,734827,146 000
budapest,XII,kerulet,kutvolgyi,ut,68m2,3,szoba,734826,330 000
budapest,VIII,kerulet,maria,utca,85m2,3,szoba,734824,275 000
budapest,XI,kerulet,beregszasz,ut,55m2,2,szoba,734822,230 000
budapest,XIII,kerulet,karpat,utca,49m2,1,szoba,734819,220 000
budapest,XII,kerulet,hollosy,simon,utca,30m2,2,szoba,734816,170 000
budapest,VIII,kerulet,vig,utca,49m2,2,szoba,734815,220 000
budapest,IX,kerulet,haller,utca,36m2,1,szoba,734814,175 000
budapest,XII,kerulet,csorsz,utca,47m2,2,szoba,734813,195 000
budapest,III,kerulet,templom,utca,38m2,2,szoba,734812,170 000
budapest,III,kerulet,templom,utca,56m2,2,szoba,734810,190 000
budapest,III,kerulet,amfiteatrum,utca,28m2,1,szoba,734809,170 000
budapest,XIV,kerulet,ungvar,utca,27m2,1,szoba,734808,160 000
budapest,IX,kerulet,kozraktar,utca,79m2,3,szoba,734806,395 000
budapest,XI,kerulet,dioszegi,ut,28m2,2,szoba,734804,160 000
budapest,XIII,kerulet,hegedus,gyula,utca,118m2,3,szoba,734799,400 000
budapest,XIII,kerulet,pannonia,utca,133m2,3,szoba,734787,450 000
budapest,VIII,kerulet,vig,utca,49m2,2,szoba,734785,220 000
budapest,XX,kerulet,torok,floris,utca,56m2,2,szoba,734784,200 000
budapest,XIII,kerulet,tatra,utca,63m2,3,szoba,734781,320 000
budapest,XI,kerulet,rodosto,utca,70m2,4,szoba,734779,350 000
budapest,IX,kerulet,balazs,bela,utca,44m2,2,szoba,734777,346 000
budapest,VII,kerulet,dohany,utca,50m2,1,szoba,734772,200 000
budapest,XX,kerulet,teglagyarto,ut,59m2,2,szoba,734769,220 000
budapest,VI,kerulet,eotvos,utca,95m2,5,szoba,734767,490 000
budapest,XI,kerulet,felsohatar,utca,,49m2,2,szoba,734766,270 000
budapest,II,kerulet,lovohaz,utca,41m2,2,szoba,734762,205 000
